tweet_id,favorites,retweets,user_followers,user_favourites,date_time
820690176645140481,13378,3651,5634407,130684,2017-01-15 17:52:40
820494788566847489,0,639,5634407,130684,2017-01-15 04:56:16
820446719150292993,0,2924,5634409,130684,2017-01-15 01:45:15
820314633777061888,3662,639,5634409,130684,2017-01-14 17:00:24
820078625395449857,21683,7117,5634409,130684,2017-01-14 01:22:35
820013781606658049,0,1339,5634410,130684,2017-01-13 21:04:55
819952236453363712,5840,1339,5634410,130684,2017-01-13 17:00:21
819924195358416896,14097,5499,5634410,130684,2017-01-13 15:08:56
819711362133872643,14725,3550,5634410,130684,2017-01-13 01:03:12
819588359383371776,10477,2227,5634410,130684,2017-01-12 16:54:26
819347104292290561,7912,1360,5634410,130684,2017-01-12 00:55:47
819238181065359361,2512,454,5634410,130684,2017-01-11 17:42:57
819227688460238848,25312,7586,5634411,130684,2017-01-11 17:01:16
819015337530290176,0,41459,5634411,130684,2017-01-11 02:57:27
819015331746349057,0,21394,5634411,130684,2017-01-11 02:57:26
819006400881917954,49350,21394,5634412,130684,2017-01-11 02:21:57
819004803107983360,94364,41459,5634412,130684,2017-01-11 02:15:36
818646164899774465,0,23642,5634412,130684,2017-01-10 02:30:30
818627210458333184,24302,8422,5634412,130684,2017-01-10 01:15:10
818614493328580609,10818,2927,5634412,130684,2017-01-10 00:24:38
818588835076603904,0,6995,5634412,130684,2017-01-09 22:42:41
818536468981415936,11980,2809,5634414,130684,2017-01-09 19:14:36
818307523543449600,0,9205,5634082,130683,2017-01-09 04:04:51
818259473185828864,12053,2577,5634414,130684,2017-01-09 00:53:55
818145370475810820,13504,2948,5634414,130684,2017-01-08 17:20:31
817908911860748288,5296,894,5634414,130684,2017-01-08 01:40:55
817827839487737858,56895,30768,5634414,130684,2017-01-07 20:18:46
817777686764523521,11747,3026,5634417,130684,2017-01-07 16:59:28
817536400337801217,12944,3445,5634417,130684,2017-01-07 01:00:41
817502432452313088,0,3849,5634419,130684,2017-01-06 22:45:43
817423860136083457,37668,17108,5634419,130684,2017-01-06 17:33:29
817415592588222464,6170,1098,5634419,130684,2017-01-06 17:00:38
817181837579653120,0,9690,5634420,130684,2017-01-06 01:31:47
817171292965273600,9566,2279,5634420,130684,2017-01-06 00:49:53
817120970343411712,13222,2961,5634421,130684,2017-01-05 21:29:55
817056546584727552,9403,1879,5634421,130684,2017-01-05 17:13:55
816829038950027264,0,5378,5634421,130684,2017-01-05 02:09:53
816816676327063552,10952,2317,5634421,130684,2017-01-05 01:20:46
816697700272001025,10771,2495,5634422,130684,2017-01-04 17:27:59
816450570814898180,33557,9205,5634422,130684,2017-01-04 01:05:59
816336735214911488,9440,2227,5634422,130684,2017-01-03 17:33:39
816091915477250048,9796,2451,5634423,130684,2017-01-03 01:20:49
816062466425819140,0,1185,5634423,130684,2017-01-02 23:23:48
816014286006976512,0,6048,5634423,130684,2017-01-02 20:12:21
815990720817401858,5481,1185,5634423,130684,2017-01-02 18:38:42
815966073409433600,24728,9690,5634423,130684,2017-01-02 17:00:46
815745968457060357,0,4697,5634423,130684,2017-01-02 02:26:09
815736392542261248,10794,2576,5634427,130684,2017-01-02 01:48:06
815639385530101762,9047,1873,5634428,130684,2017-01-01 19:22:38
815390420867969024,11335,4318,5634096,130683,2017-01-01 02:53:20
814986499976527872,8383,1478,5634428,130684,2016-12-31 00:08:17
814638523311648768,12381,3077,5634429,130684,2016-12-30 01:05:33
814578408554463233,0,6638,5634430,130684,2016-12-29 21:06:41
814530161257443328,9529,2109,5634430,130684,2016-12-29 17:54:58
814153002265309185,31598,9902,5634430,130684,2016-12-28 16:56:16
813944609378369540,0,3675,5634430,130684,2016-12-28 03:08:11
813910438903693312,10215,2145,5634433,130684,2016-12-28 00:52:25
813812741911748608,39890,15957,5634433,130684,2016-12-27 18:24:12
813800681631023104,9180,2013,5634433,130684,2016-12-27 17:36:16
813217897535406080,20532,8297,5634433,130684,2016-12-26 03:00:30
813202720496779264,10077,2052,5634433,130684,2016-12-26 02:00:11
813187593374461952,21810,4965,5634434,130684,2016-12-26 01:00:05
813172488309972993,10266,2189,5634434,130684,2016-12-26 00:00:03
813157409116065792,8492,2516,5634434,130684,2016-12-25 23:00:08
813142292504645637,9244,2674,5634434,130684,2016-12-25 22:00:04
813130366689148928,4899,502,5634434,130684,2016-12-25 21:12:41
813127251579564032,13065,3579,5634434,130684,2016-12-25 21:00:18
813112105746448384,11366,3154,5634102,130683,2016-12-25 20:00:07
813096984823349248,11546,4123,5634434,130684,2016-12-25 19:00:02
813081950185472002,10852,3153,5634434,130684,2016-12-25 18:00:17
813066809284972545,8747,2221,5634434,130684,2016-12-25 17:00:08
813051746834595840,23016,8329,5634103,130683,2016-12-25 16:00:16
812781120811126785,8311,2169,5634437,130684,2016-12-24 22:04:54
812747805718642688,0,7930,5634438,130684,2016-12-24 19:52:31
812709060537683968,7289,1639,5634438,130684,2016-12-24 17:18:34
812503143955202048,6700,1398,5634438,130684,2016-12-24 03:40:19
812466873996607488,8798,2190,5634438,130684,2016-12-24 01:16:12
812372279581671427,15057,4185,5634439,130684,2016-12-23 19:00:19
811985624773361665,7999,1600,5634440,130684,2016-12-22 17:23:53
811744202451197953,8307,1837,5634440,130684,2016-12-22 01:24:33
811647686436880384,6131,846,5634441,130684,2016-12-21 19:01:02
811627233043480576,14092,3577,5634442,130684,2016-12-21 17:39:46
811386762094317568,22990,7292,5634444,130684,2016-12-21 01:44:13
810984652412424192,5866,1624,5634444,130684,2016-12-19 23:06:23
810896069567610880,9968,2042,5634444,130684,2016-12-19 17:14:23
810657578271330305,12056,3006,5634444,130684,2016-12-19 01:26:42
810284430598270976,39094,13072,5634444,130684,2016-12-18 00:43:57
810254108431155201,16173,3828,5634445,130684,2016-12-17 22:43:27
809920764300447744,17041,4441,5634445,130684,2016-12-17 00:38:52
809808892968534016,0,5591,5634445,130684,2016-12-16 17:14:20
809448704142938112,7626,1670,5634445,130684,2016-12-15 17:23:04
809220051211603969,21946,6417,5634445,130684,2016-12-15 02:14:29
809084759137812480,14514,3986,5634446,130684,2016-12-14 17:16:53
808838249661788160,11123,3461,5634447,130684,2016-12-14 00:57:20
808733504066486276,8698,2463,5634448,130684,2016-12-13 18:01:07
808501579447930884,12426,2952,5634448,130684,2016-12-13 02:39:32
808344865868283904,46717,23642,5634448,130684,2016-12-12 16:16:49
808134635716833280,0,6820,5634450,130684,2016-12-12 02:21:26
808106460588765185,9595,2477,5634450,130684,2016-12-12 00:29:28
808001312164028416,13832,4020,5634450,130684,2016-12-11 17:31:39
807621403335917568,16052,4196,5634450,130684,2016-12-10 16:22:02
807106840509214720,123846,61862,5634450,130684,2016-12-09 06:17:20
807059379405148160,0,8360,5634450,130684,2016-12-09 03:08:45
807010152071229440,14352,4343,5634450,130684,2016-12-08 23:53:08
806629075125202948,82935,39987,5634450,130684,2016-12-07 22:38:52
806620845233815552,0,6292,5634450,130684,2016-12-07 22:06:10
806576416489959424,5315,2196,5634451,130684,2016-12-07 19:09:37
806542213899489280,11241,2712,5634120,130683,2016-12-07 16:53:43
806242860592926720,0,13337,5634452,130684,2016-12-06 21:04:11
806219024703037440,7057,1368,5634454,130684,2016-12-06 19:29:28
805958939288408065,0,6119,5634456,130684,2016-12-06 02:15:59
805932879469572096,9102,2167,5634456,130684,2016-12-06 00:32:26
805826884734976000,7248,2087,5634456,130684,2016-12-05 17:31:15
805823200554876929,0,9202,5634455,130684,2016-12-05 17:16:37
805520635690676224,6303,1884,5634455,130684,2016-12-04 21:14:20
805487436403003392,9659,2881,5634455,130684,2016-12-04 19:02:24
805207613751304193,8569,1928,5634455,130684,2016-12-04 00:30:29
804738756058218496,15144,4387,5634455,130684,2016-12-02 17:27:25
804475857670639616,6792,2305,5634456,130684,2016-12-02 00:02:45
804413760345620481,0,3662,5634457,130684,2016-12-01 19:56:00
804026241225523202,49170,18530,5634457,130684,2016-11-30 18:16:08
803773340896923648,11080,3157,5634458,130684,2016-11-30 01:31:12
803692223237865472,0,8514,5634458,130684,2016-11-29 20:08:52
803638050916102144,12106,4737,5634458,130684,2016-11-29 16:33:36
803380650405482500,8523,2128,5634458,130684,2016-11-28 23:30:47
803321560782307329,0,6099,5634459,130684,2016-11-28 19:35:59
803276597545603072,11076,2818,5634462,130684,2016-11-28 16:37:19
802952499103731712,9964,2285,5634462,130684,2016-11-27 19:09:28
802624713319034886,0,3339,5634462,130684,2016-11-26 21:26:58
802600418706604034,7857,1677,5634462,130684,2016-11-26 19:50:26
802572683846291456,9852,2866,5634462,130684,2016-11-26 18:00:13
802323869084381190,17901,6676,5634462,130684,2016-11-26 01:31:31
802265048156610565,6953,1546,5634131,130683,2016-11-25 21:37:47
802239329049477120,9998,2984,5634463,130684,2016-11-25 19:55:35
802185808107208704,0,310,5634465,130684,2016-11-25 16:22:55
801958328846974976,8503,1951,5634465,130684,2016-11-25 01:18:59
801854953262350336,1936,268,5634465,130684,2016-11-24 18:28:13
801538201127157760,9035,2347,5634465,130684,2016-11-23 21:29:33
801285448605831168,6701,944,5634466,130684,2016-11-23 04:45:12
801167903437357056,27045,6820,5634466,130684,2016-11-22 20:58:07
801127390143516673,0,4544,5634466,130684,2016-11-22 18:17:08
801115127852503040,8892,2380,5634466,130684,2016-11-22 17:28:25
800859414831898624,768,111,5634466,130684,2016-11-22 00:32:18
800855607700029440,0,1860,5634467,130684,2016-11-22 00:17:10
800751577355128832,11575,3161,5634468,130684,2016-11-21 17:23:47
800513324630806528,14504,3429,5634470,130684,2016-11-21 01:37:04
800459316964663297,10411,2444,5634139,130683,2016-11-20 22:02:27
800443802682937345,0,4942,5634471,130684,2016-11-20 21:00:48
800388270626521089,12305,3192,5634473,130684,2016-11-20 17:20:08
800188575492947969,0,4495,5634474,130684,2016-11-20 04:06:37
800141422401830912,16885,2924,5634474,130684,2016-11-20 00:59:15
800018252395122689,31356,15061,5634474,130684,2016-11-19 16:49:49
799774291445383169,0,5374,5634474,130684,2016-11-19 00:40:24
799757965289017345,9282,2463,5634475,130684,2016-11-18 23:35:32
799422933579902976,8863,2178,5634475,130684,2016-11-18 01:24:14
799308762079035393,0,6343,5634479,130684,2016-11-17 17:50:33
799297110730567681,10933,3174,5634479,130684,2016-11-17 17:04:16
799063482566066176,8939,2810,5634481,130684,2016-11-17 01:35:54
798933969379225600,14532,5107,5634481,130684,2016-11-16 17:01:16
798925684722855936,8187,1639,5634481,130684,2016-11-16 16:28:21
798705661114773508,0,7552,5634481,130684,2016-11-16 01:54:03
798701998996647937,0,8934,5634482,130684,2016-11-16 01:39:30
798697898615730177,0,7453,5634482,130684,2016-11-16 01:23:12
798694562394996736,0,5697,5634151,130683,2016-11-16 01:09:57
798686750113755136,0,2653,5634486,130684,2016-11-16 00:38:54
798682547630837760,0,5418,5634487,130684,2016-11-16 00:22:12
798673117451325440,0,6373,5634488,130684,2016-11-15 23:44:44
798665375516884993,0,4441,5634488,130684,2016-11-15 23:13:58
798644042770751489,0,2113,5634490,130684,2016-11-15 21:49:12
798628517273620480,0,2238,5634490,130684,2016-11-15 20:47:30
798585098161549313,0,6525,5634491,130684,2016-11-15 17:54:59
798576900688019456,0,6750,5634491,130684,2016-11-15 17:22:24
798340744599797760,0,3848,5634492,130684,2016-11-15 01:44:00
798209839306514432,11422,2908,5634493,130684,2016-11-14 17:03:50
797971864723324932,12859,3590,5634494,130684,2016-11-14 01:18:12
797545162159308800,16013,5538,5634494,130684,2016-11-12 21:02:38
797236660651966464,22065,7571,5634495,130684,2016-11-12 00:36:46
797165961484890113,254,32,5634495,130684,2016-11-11 19:55:50
796904159865868288,0,10213,5634495,130684,2016-11-11 02:35:32
796865951799083009,8459,2162,5634495,130684,2016-11-11 00:03:42
796759840936919040,13112,3503,5634495,130684,2016-11-10 17:02:03
796563435802726400,0,8364,5634501,130684,2016-11-10 04:01:37
796484825502875648,8369,2013,5634501,130684,2016-11-09 22:49:15
796387464403357696,12173,4754,5634501,130684,2016-11-09 16:22:22
796177847564038144,0,16349,5634502,130684,2016-11-09 02:29:25
796149749086875649,35753,16349,5634501,130684,2016-11-09 00:37:46
796125600683540480,5462,2041,5634501,130684,2016-11-08 23:01:49
796116448414461957,10026,2762,5634501,130684,2016-11-08 22:25:27
796080075804475393,9330,2641,5634501,130684,2016-11-08 20:00:55
796031486298386433,11924,4223,5634502,130684,2016-11-08 16:47:50
795464331001561088,55043,27230,5634502,130684,2016-11-07 03:14:10
795400264262053889,11160,3265,5634503,130684,2016-11-06 22:59:35
795076730285391872,17931,6191,5634505,130684,2016-11-06 01:33:58
794983741416415232,0,3855,5634506,130684,2016-11-05 19:24:28
794926597468000259,11350,2648,5634505,130684,2016-11-05 15:37:24
794355576146903043,0,11780,5634505,130684,2016-11-04 01:48:22
794332329137291264,10561,3025,5634505,130684,2016-11-04 00:15:59
794205286408003585,10172,3811,5634507,130684,2016-11-03 15:51:10
793962221541933056,18623,5591,5634507,130684,2016-11-02 23:45:19
793845145112371200,10168,2143,5634507,130684,2016-11-02 16:00:06
793614319594401792,0,3589,5634507,130684,2016-11-02 00:42:53
793601777308463104,8816,1869,5634507,130684,2016-11-01 23:53:02
793500921481273345,11805,2724,5634507,130684,2016-11-01 17:12:16
793286476301799424,27206,10498,5634507,130684,2016-11-01 03:00:09
793271401113350145,9547,2698,5634509,130684,2016-11-01 02:00:14
793256262322548741,22069,9527,5634509,130684,2016-11-01 01:00:05
793241302385262592,11635,3742,5634509,130684,2016-11-01 00:00:38
793226087023144960,10868,3276,5634509,130684,2016-10-31 23:00:11
793210959003287553,9871,3232,5634509,130684,2016-10-31 22:00:04
793195938047070209,16858,6414,5634509,130684,2016-10-31 21:00:23
793180763617361921,7635,2264,5634509,130684,2016-10-31 20:00:05
793165685325201412,10378,3184,5634509,130684,2016-10-31 19:00:10
793150605191548928,6813,1956,5634510,130684,2016-10-31 18:00:14
793135492858580992,7126,2843,5634510,130684,2016-10-31 17:00:11
793120401413079041,14017,4473,5634513,130684,2016-10-31 16:00:13
792913359805018113,15852,4620,5634514,130684,2016-10-31 02:17:31
792883833364439040,12498,4883,5634514,130684,2016-10-31 00:20:11
792773781206999040,8109,1923,5634516,130684,2016-10-30 17:02:53
792394556390137856,14935,4904,5634521,130684,2016-10-29 15:55:58
792050063153438720,7934,2051,5634521,130684,2016-10-28 17:07:05
791821351946420224,0,24068,5634521,130684,2016-10-28 01:58:16
791784077045166082,0,11060,5634523,130684,2016-10-27 23:30:09
791780927877898241,0,4352,5634523,130684,2016-10-27 23:17:38
791774931465953280,49735,25383,5634523,130684,2016-10-27 22:53:48
791672322847637504,12981,3589,5634523,130684,2016-10-27 16:06:04
791406955684368384,14505,4697,5634523,130684,2016-10-26 22:31:36
791312159183634433,9710,2905,5634523,130684,2016-10-26 16:14:55
791026214425268224,0,4726,5634525,130684,2016-10-25 21:18:40
790987426131050500,10938,2436,5634528,130684,2016-10-25 18:44:32
790946055508652032,18341,5378,5634530,130684,2016-10-25 16:00:09
790723298204217344,0,2651,5634531,130684,2016-10-25 01:14:59
790698755171364864,9064,2170,5634536,130684,2016-10-24 23:37:28
790581949425475584,22844,8173,5634537,130684,2016-10-24 15:53:19
790337589677002753,8646,2134,5634537,130684,2016-10-23 23:42:19
790277117346975746,13865,3675,5634537,130684,2016-10-23 19:42:02
790227638568808452,0,4106,5634538,130684,2016-10-23 16:25:25
789986466051088384,10243,2651,5634538,130684,2016-10-23 00:27:05
789960241177853952,0,4755,5634541,130684,2016-10-22 22:42:52
789903600034189313,11478,4730,5634541,130684,2016-10-22 18:57:48
789628658055020548,8334,2036,5634542,130684,2016-10-22 00:45:17
789599242079838210,7514,2225,5634544,130684,2016-10-21 22:48:24
789530877013393408,12996,3855,5634546,130684,2016-10-21 18:16:44
789314372632018944,9504,2626,5634547,130684,2016-10-21 03:56:25
789280767834746880,0,5639,5634552,130684,2016-10-21 01:42:53
789268448748703744,10068,2958,5634552,130684,2016-10-21 00:53:56
789137962068021249,10725,3187,5634552,130684,2016-10-20 16:15:26
788908386943430656,30220,14172,5634554,130684,2016-10-20 01:03:11
788765914992902144,30311,11780,5634555,130684,2016-10-19 15:37:03
788552643979468800,0,8243,5634556,130684,2016-10-19 01:29:35
788412144018661376,17231,6065,5634556,130684,2016-10-18 16:11:17
788178268662984705,7993,2437,5634556,130684,2016-10-18 00:41:57
788150585577050112,6796,1486,5634559,130684,2016-10-17 22:51:57
788070120937619456,0,3893,5634560,130684,2016-10-17 17:32:13
788039637453406209,6778,1507,5634560,130684,2016-10-17 15:31:05
787810552592695296,9594,3485,5634560,130684,2016-10-17 00:20:47
787717603741622272,11282,3179,5634560,130684,2016-10-16 18:11:26
787397959788929025,11961,3229,5634561,130684,2016-10-15 21:01:17
787322443945877504,8604,1993,5634561,130684,2016-10-15 16:01:13
787111942498508800,0,7641,5634561,130684,2016-10-15 02:04:45
786963064373534720,29332,9158,5634565,130684,2016-10-14 16:13:10
786729988674449408,0,2767,5634565,130684,2016-10-14 00:47:00
786709082849828864,20045,6934,5634568,130684,2016-10-13 23:23:56
786664955043049472,11786,2940,5634568,130684,2016-10-13 20:28:35
786595970293370880,10370,3534,5634237,130683,2016-10-13 15:54:28
786363235746385920,12032,3999,5634569,130684,2016-10-13 00:29:39
786286427768250368,8812,3270,5634569,130684,2016-10-12 19:24:27
786233965241827333,16940,5459,5634569,130684,2016-10-12 15:55:59
786051337297522688,1591,176,5634569,130684,2016-10-12 03:50:17
786036967502913536,0,8053,5634569,130684,2016-10-12 02:53:11
785927819176054784,12532,3586,5634571,130684,2016-10-11 19:39:28
785872687017132033,7372,2083,5634571,130684,2016-10-11 16:00:24
785639753186217984,8605,2522,5634572,130684,2016-10-11 00:34:48
785533386513321988,10055,2297,5634572,130684,2016-10-10 17:32:08
785515384317313025,6725,1447,5634572,130684,2016-10-10 16:20:36
785264754247995392,8023,1868,5634573,130684,2016-10-09 23:44:41
785170936622350336,13336,5543,5634575,130684,2016-10-09 17:31:53
784826020293709826,11183,3662,5634575,130684,2016-10-08 18:41:19
784517518371221505,9898,2892,5634576,130684,2016-10-07 22:15:26
784431430411685888,6256,1457,5634576,130684,2016-10-07 16:33:21
784183165795655680,22191,9202,5634576,130684,2016-10-07 00:06:50
784057939640352768,33011,12729,5634576,130684,2016-10-06 15:49:14
783839966405230592,33218,12364,5634576,130684,2016-10-06 01:23:05
783821107061198850,8115,2234,5634577,130684,2016-10-06 00:08:09
783695101801398276,11506,3663,5634577,130684,2016-10-05 15:47:27
783466772167098368,9347,2562,5634577,130684,2016-10-05 00:40:09
783391753726550016,18644,6297,5634577,130684,2016-10-04 19:42:03
783347506784731136,0,6404,5634577,130684,2016-10-04 16:46:14
783334639985389568,32229,13337,5634578,130684,2016-10-04 15:55:06
783085703974514689,8976,2516,5634578,130684,2016-10-03 23:25:55
782969140009107456,26602,8360,5634579,130684,2016-10-03 15:42:44
782747134529531904,8212,1576,5634580,130684,2016-10-03 01:00:34
782722598790725632,19007,6119,5634580,130684,2016-10-02 23:23:04
782598640137187329,8590,2145,5634580,130684,2016-10-02 15:10:30
782305867769217024,18381,6337,5634580,130684,2016-10-01 19:47:08
782021823840026624,0,7114,5634581,130684,2016-10-01 00:58:26
781955203444699136,12208,3836,5634581,130684,2016-09-30 20:33:43
781661882474196992,11489,3083,5634581,130684,2016-09-30 01:08:10
781655249211752448,4406,1269,5634581,130684,2016-09-30 00:41:48
781524693396357120,22865,6292,5634581,130684,2016-09-29 16:03:01
781308096455073793,7865,2902,5634581,130684,2016-09-29 01:42:20
781251288990355457,9311,2394,5634581,130684,2016-09-28 21:56:36
781163403222056960,10745,3099,5634581,130684,2016-09-28 16:07:23
780931614150983680,23841,8364,5634581,130684,2016-09-28 00:46:20
780858289093574656,7921,2268,5634582,130684,2016-09-27 19:54:58
780800785462489090,6071,1471,5634582,130684,2016-09-27 16:06:28
780601303617732608,13332,3773,5634582,130684,2016-09-27 02:53:48
780543529827336192,6944,1977,5634582,130684,2016-09-26 23:04:13
780496263422808064,0,4243,5634582,130684,2016-09-26 19:56:24
780476555013349377,0,134,5634583,130684,2016-09-26 18:38:05
780459368902959104,5809,1205,5634583,130684,2016-09-26 17:29:48
780192070812196864,9581,2536,5634583,130684,2016-09-25 23:47:39
780092040432480260,0,2610,5634585,130684,2016-09-25 17:10:10
780074436359819264,13527,5686,5634585,130684,2016-09-25 16:00:13
779834332596887552,20984,8053,5634585,130684,2016-09-25 00:06:08
779377524342161408,9711,3538,5634585,130684,2016-09-23 17:50:56
779124354206535695,0,20921,5634585,130684,2016-09-23 01:04:56
779123168116150273,13001,4144,5634585,130684,2016-09-23 01:00:13
779056095788752897,16278,5132,5634587,130684,2016-09-22 20:33:42
778990705243029504,22035,8286,5634588,130684,2016-09-22 16:13:51
778774459159379968,0,11327,5634588,130684,2016-09-22 01:54:34
778764940568104960,946,416,5634591,130684,2016-09-22 01:16:45
778748913645780993,7598,1525,5634591,130684,2016-09-22 00:13:04
778650543019483137,6359,1696,5634591,130684,2016-09-21 17:42:10
778624900596654080,5116,1144,5634591,130684,2016-09-21 16:00:17
778408200802557953,14971,4929,5634591,130684,2016-09-21 01:39:11
778396591732486144,0,13920,5634591,130684,2016-09-21 00:53:04
778383385161035776,6436,1251,5634593,130684,2016-09-21 00:00:35
778286810187399168,11422,3762,5634593,130684,2016-09-20 17:36:50
778039087836069888,9315,2999,5634593,130684,2016-09-20 01:12:28
778027034220126208,7222,1846,5634593,130684,2016-09-20 00:24:34
777953400541634568,0,4003,5634594,130684,2016-09-19 19:31:59
777885040357281792,6984,1860,5634594,130684,2016-09-19 15:00:20
777684233540206592,12353,3339,5634594,130684,2016-09-19 01:42:24
777641927919427584,0,4841,5634594,130684,2016-09-18 22:54:18
777621514455814149,9619,2831,5634595,130684,2016-09-18 21:33:11
777189768882946048,15733,4913,5634595,130684,2016-09-17 16:57:35
776819012571455488,0,15569,5634595,130684,2016-09-16 16:24:19
776813020089548800,5373,1377,5634595,130684,2016-09-16 16:00:31
776477788987613185,9756,3185,5634595,130684,2016-09-15 17:48:25
776249906839351296,0,10433,5634595,130684,2016-09-15 02:42:54
776218204058357768,32876,18127,5634595,130684,2016-09-15 00:36:55
776201521193218049,10541,2857,5634595,130684,2016-09-14 23:30:38
776113305656188928,12926,4942,5634595,130684,2016-09-14 17:40:06
776088319444877312,2013,175,5634595,130684,2016-09-14 16:00:49
775898661951791106,0,17278,5634597,130684,2016-09-14 03:27:11
775842724423557120,12863,3045,5634598,130684,2016-09-13 23:44:54
775733305207554048,15229,4544,5634599,130684,2016-09-13 16:30:07
775729183532220416,14178,5207,5634599,130684,2016-09-13 16:13:44
775364825476165632,8189,3392,5634599,130684,2016-09-12 16:05:54
775350846108426240,11158,4450,5634599,130684,2016-09-12 15:10:21
775085132600442880,17062,5374,5634601,130684,2016-09-11 21:34:30
774757898236878852,9366,1996,5634601,130684,2016-09-10 23:54:11
774639387460112384,7396,1974,5634603,130684,2016-09-10 16:03:16
774314403806253056,23874,6343,5634603,130684,2016-09-09 18:31:54
773985732834758656,11773,4396,5634603,130684,2016-09-08 20:45:53
773922284943896577,7012,1954,5634603,130684,2016-09-08 16:33:46
773704687002451968,7226,1847,5634603,130684,2016-09-08 02:09:06
773670353721753600,5868,1469,5634603,130684,2016-09-07 23:52:41
773547596996571136,24202,6995,5634604,130684,2016-09-07 15:44:53
773336787167145985,0,5792,5634604,130684,2016-09-07 01:47:12
773308824254029826,25492,8488,5634604,130684,2016-09-06 23:56:05
773247561583001600,10271,3631,5634605,130684,2016-09-06 19:52:39
773191612633579521,10950,4649,5634606,130684,2016-09-06 16:10:20
772877495989305348,9413,4412,5634606,130684,2016-09-05 19:22:09
772826264096874500,8742,2629,5634606,130684,2016-09-05 15:58:34
772615324260794368,0,3827,5634606,130684,2016-09-05 02:00:22
772581559778025472,7110,1927,5634606,130684,2016-09-04 23:46:12
772193107915964416,6588,1568,5634605,130684,2016-09-03 22:02:38
772152991789019136,4134,1275,5634605,130684,2016-09-03 19:23:13
772117678702071809,4108,829,5634606,130684,2016-09-03 17:02:54
772114945936949249,2972,536,5634608,130684,2016-09-03 16:52:02
772102971039580160,4396,1047,5634609,130684,2016-09-03 16:04:27
771908950375665664,7206,2135,5634609,130684,2016-09-03 03:13:29
771770456517009408,13182,3848,5634609,130684,2016-09-02 18:03:10
771500966810099713,9057,2960,5634610,130684,2016-09-02 00:12:18
771380798096281600,11582,5792,5634610,130684,2016-09-01 16:14:48
771171053431250945,0,8546,5634611,130684,2016-09-01 02:21:21
771136648247640064,10091,3295,5634612,130684,2016-09-01 00:04:38
771102124360998913,6811,1625,5634612,130684,2016-08-31 21:47:27
771014301343748096,7555,1875,5634612,130684,2016-08-31 15:58:28
771004394259247104,0,247,5634612,130684,2016-08-31 15:19:06
770787852854652928,5433,1383,5634612,130684,2016-08-31 00:58:39
770772759874076672,5687,1592,5634613,130684,2016-08-30 23:58:40
770743923962707968,0,51494,5634615,130684,2016-08-30 22:04:05
770655142660169732,8028,1973,5634616,130684,2016-08-30 16:11:18
770414278348247044,6894,2336,5634617,130684,2016-08-30 00:14:12
770293558247038976,6832,1681,5634617,130684,2016-08-29 16:14:30
770093767776997377,0,3440,5634617,130684,2016-08-29 03:00:36
770069151037685760,8280,2602,5634617,130684,2016-08-29 01:22:47
769940425801170949,34486,10912,5634618,130684,2016-08-28 16:51:16
769695466921623552,7014,1889,5634618,130684,2016-08-28 00:37:54
769335591808995329,0,8686,5634618,130684,2016-08-27 00:47:53
769212283578875904,5914,1931,5634620,130684,2016-08-26 16:37:54
768970937022709760,15799,7404,5634620,130684,2016-08-26 00:38:52
768909767477751808,0,3070,5634620,130684,2016-08-25 20:35:48
768855141948723200,4597,1017,5634620,130684,2016-08-25 16:58:45
768609597686943744,4519,1363,5634621,130684,2016-08-25 00:43:02
768596291618299904,5520,1444,5634621,130684,2016-08-24 23:50:10
768554158521745409,0,6577,5634624,130684,2016-08-24 21:02:45
768473857036525572,14897,3875,5634624,130684,2016-08-24 15:43:39
768193404517830656,11962,4003,5634624,130684,2016-08-23 21:09:14
767884188863397888,5222,1594,5634624,130684,2016-08-23 00:40:31
767754930266464257,17565,6099,5634624,130684,2016-08-22 16:06:54
767500508068192258,8188,2640,5634624,130684,2016-08-21 23:15:55
767191397493538821,13462,4311,5634624,130684,2016-08-21 02:47:37
767122157629476866,11085,3211,5634624,130684,2016-08-20 22:12:29
766864461642756096,0,6393,5634624,130684,2016-08-20 05:08:29
766793450729734144,5572,1541,5634624,130684,2016-08-20 00:26:19
766714921925144576,2839,432,5634625,130684,2016-08-19 19:14:16
766693177336135680,4433,896,5634625,130684,2016-08-19 17:47:52
766423258543644672,6588,1794,5634625,130684,2016-08-18 23:55:18
766313316352462849,7413,2125,5634625,130684,2016-08-18 16:38:26
766078092750233600,0,2922,5634626,130684,2016-08-18 01:03:45
766069199026450432,4693,989,5634628,130684,2016-08-18 00:28:24
766008592277377025,4088,563,5634628,130684,2016-08-17 20:27:34
765719909049503744,7910,2429,5634628,130684,2016-08-17 01:20:27
765669560888528897,5676,1380,5634628,130684,2016-08-16 22:00:23
765395769549590528,28643,3813,5634628,130684,2016-08-16 03:52:26
765371061932261376,7751,2431,5634628,130684,2016-08-16 02:14:15
765222098633691136,12719,3827,5634628,130684,2016-08-15 16:22:20
764857477905154048,7009,1991,5634628,130684,2016-08-14 16:13:27
764259802650378240,6630,1714,5634628,130684,2016-08-13 00:38:30
763956972077010945,802,61,5634628,130684,2016-08-12 04:35:10
763837565564780549,13837,4726,5634628,130684,2016-08-11 20:40:41
763183847194451968,5937,1672,5634628,130684,2016-08-10 01:23:03
763167063695355904,0,3419,5634629,130684,2016-08-10 00:16:21
